,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
26,1.511763048171997,0.15029686951380103,0.43104872703552244,0.20381585907792424,4,13,"{'max_depth': 4, 'max_features': 13}",0.28618069792440737,0.24608710078414497,0.29032795554398483,0.22000834602596775,0.3008454141710708,0.2686899028899151,0.03062316371990912,43
27,1.5137534618377686,0.19355045642098437,0.3724044322967529,0.1535414103578743,4,14,"{'max_depth': 4, 'max_features': 14}",0.2852955294985957,0.24506379367372333,0.2903580481280459,0.22085760103567187,0.3015845643697047,0.26863190734114833,0.03057260023926681,44
28,1.2267190933227539,0.12396838219291778,0.35924105644226073,0.12590870216135386,5,8,"{'max_depth': 5, 'max_features': 8}",0.29635799027955567,0.2528826441408273,0.2986914745769632,0.21025520179938395,0.28679078738484043,0.26899561963631413,0.03363710983437101,42
29,1.3426122665405273,0.11483528043774707,0.4011272430419922,0.07528261084134608,5,9,"{'max_depth': 5, 'max_features': 9}",0.30138156412915107,0.24795795476680493,0.3040558282881889,0.22787227308680957,0.3115372115791951,0.2785609663700299,0.03395316880749748,40
30,1.6003204822540282,0.07554430630507705,0.33271231651306155,0.15398062284941458,5,10,"{'max_depth': 5, 'max_features': 10}",0.29631058102669805,0.25746034914499816,0.3111044854683235,0.23171532459969169,0.28162548442072866,0.27564324493208797,0.028215972196078236,41
31,1.4920133590698241,0.25336655673124225,0.48093552589416505,0.26873386472745076,5,11,"{'max_depth': 5, 'max_features': 11}",0.2991339490218966,0.2661762583793654,0.3136282753977294,0.23564884790634533,0.32170977366193587,0.2872594208734545,0.03203528897221566,37
32,1.463552188873291,0.20709682233547172,0.3487175464630127,0.23381996943030542,5,12,"{'max_depth': 5, 'max_features': 12}",0.29890346832467907,0.26686190940400956,0.3168846446147561,0.2341910380712846,0.29878697197277937,0.28312560647750173,0.029301849010596383,39
33,1.79895977973938,0.1679167839542468,0.3310853004455566,0.1472976234364012,5,13,"{'max_depth': 5, 'max_features': 13}",0.2972165777151231,0.2743939351625012,0.3275756703153807,0.23758772549976404,0.2883366104966081,0.2850221038378754,0.029439685410018963,38
34,1.775208044052124,0.35367261834377123,0.49748764038085935,0.18517675794886712,5,14,"{'max_depth': 5, 'max_features': 14}",0.2991021308738512,0.2741742311414689,0.32883501598620757,0.2404858068416844,0.29479099588652924,0.28747763614594823,0.02927203300660874,36
35,1.2618370056152344,0.24555612265365337,0.44760704040527344,0.2222847111846152,6,8,"{'max_depth': 6, 'max_features': 8}",0.31150188766714215,0.2746703460009551,0.32260315715742816,0.2394966204408553,0.29383162207412883,0.2884207266681019,0.029370384658504414,35
